id,date,region,latitude,longitude,soil_type,crop_type,month,year,lst_celsius,ndvi,savi,evi,ta_celsius,rh_percent,wind_ms,solar_wm2,vpd_kpa,et0_mm_day,soil_moisture,field_capacity,wilting_point,irrigation_event,cwsi,stress_label
622,2022-02-17,Gafsa,34.43,8.78,sandy,Barley,2,2022,15.36,0.2315,0.2005,0.3777,12.85,72.42,3.75,292.1,0.4091,0.77,0.1415,0.18,0.06,0,0.3816,mild
623,2022-03-25,Sfax,34.74,10.76,sandy-loam,Citrus,3,2022,18.55,0.1426,0.1301,0.2469,16.31,71.18,5.61,471.6,0.5345,1.088,0.1718,0.28,0.1,0,0.3615,mild
624,2022-11-20,Sfax,34.74,10.76,sandy-loam,Potato,11,2022,21.18,0.2439,0.2096,0.3946,20.78,78.6,3.44,283.4,0.5251,0.954,0.2185,0.28,0.1,0,0.1922,low
625,2022-10-25,Gabès,33.88,9.79,sandy,Barley,10,2022,32.81,0.0714,0.0681,0.1301,25.08,44.35,3.93,469.4,1.7716,1.365,0.0725,0.18,0.06,0,0.8388,high
626,2021-05-27,Gafsa,34.43,8.78,sandy,Wheat,5,2021,29.44,0.4011,0.3163,0.5891,26.83,53.22,1.36,714.7,1.6512,1.753,0.1256,0.18,0.06,0,0.3232,mild
627,2021-07-17,Gafsa,34.43,8.78,sandy,Wheat,7,2021,38.56,0.0394,0.0384,0.0735,29.62,20.57,4.9,915.1,3.2968,2.108,0.0757,0.18,0.06,1,0.7533,high
628,2023-11-14,Bizerte,37.27,9.87,loam,Barley,11,2023,19.93,0.0153,0.0152,0.0291,14.2,47.65,1.6,238.2,0.8478,0.726,0.127,0.32,0.12,0,0.8563,high
629,2022-11-27,Bizerte,37.27,9.87,loam,Potato,11,2022,21.28,0.3807,0.3035,0.5659,20.72,77.35,5.93,322.7,0.5538,1.017,0.3104,0.32,0.12,0,0.1771,low
630,2021-06-13,Gafsa,34.43,8.78,sandy,Olive,6,2021,30.37,0.3024,0.2516,0.4716,29.64,56.05,2.91,879.2,1.8269,2.067,0.148,0.18,0.06,0,0.1543,low
631,2021-04-15,Béja,36.73,9.18,loam,Olive,4,2021,21.57,0.2504,0.2145,0.4035,21.39,66.6,2.24,576.4,0.8509,1.383,0.3046,0.32,0.12,0,0.1299,low
632,2022-02-05,Béja,36.73,9.18,loam,Pepper,2,2022,17.2,0.276,0.233,0.4375,15.12,74.22,3.53,261.5,0.4431,0.782,0.2385,0.32,0.12,0,0.4109,mild
633,2022-11-20,Nabeul,36.45,10.73,sandy,Potato,11,2022,17.81,0.206,0.1811,0.3418,15.2,61.62,5.23,302.8,0.6631,0.844,0.1328,0.18,0.06,0,0.4471,mild
634,2022-02-15,Béja,36.73,9.18,loam,Potato,2,2022,15.66,0.1806,0.1611,0.3047,14.65,69.86,5.53,295.7,0.5024,0.82,0.2121,0.32,0.12,0,0.291,mild
635,2022-06-01,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,6,2022,35.33,0.0894,0.0843,0.1607,28.95,35.28,0.96,757.4,2.5844,1.89,0.149,0.28,0.1,0,0.6309,medium
636,2023-05-26,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,5,2023,38.07,0.0255,0.025,0.048,27.84,37.15,1.41,727.3,2.3532,1.809,0.1124,0.28,0.1,0,0.9917,extreme
637,2023-11-03,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,11,2023,14.11,0.2813,0.2367,0.4444,15.16,75.66,3.95,324.1,0.4193,0.872,0.2173,0.28,0.1,0,0.0117,low
638,2021-02-20,Béja,36.73,9.18,loam,Barley,2,2021,15.39,0.276,0.233,0.4376,15.19,86.69,3.09,299.4,0.2298,0.839,0.2676,0.32,0.12,0,0.2072,low
639,2023-01-13,Sfax,34.74,10.76,sandy-loam,Pepper,1,2023,19.38,0.0649,0.0622,0.1188,11.66,50.0,1.58,189.3,0.6858,0.596,0.1306,0.28,0.1,1,0.9709,extreme
640,2022-03-17,Béja,36.73,9.18,loam,Tomato,3,2022,16.33,0.2699,0.2286,0.4296,14.72,71.57,1.44,424.0,0.4762,0.984,0.2386,0.32,0.12,0,0.3182,mild
641,2021-03-09,Kairouan,35.67,10.1,clay-loam,Barley,3,2021,19.94,0.2882,0.2416,0.4533,18.25,61.92,1.66,469.7,0.7983,1.148,0.2636,0.36,0.18,0,0.3016,mild
642,2023-02-18,Bizerte,37.27,9.87,loam,Pepper,2,2023,12.29,0.3516,0.2847,0.5319,11.64,83.96,5.73,279.3,0.2197,0.723,0.2841,0.32,0.12,0,0.2005,low
643,2023-02-16,Bizerte,37.27,9.87,loam,Wheat,2,2023,15.02,0.0842,0.0797,0.1519,11.9,57.74,3.47,311.8,0.5889,0.771,0.1546,0.32,0.12,1,0.5158,medium
644,2021-09-04,Nabeul,36.45,10.73,sandy,Citrus,9,2021,38.08,0.0566,0.0545,0.1042,30.26,37.31,2.0,656.6,2.6994,1.809,0.0805,0.18,0.06,1,0.7947,high
645,2021-12-27,Nabeul,36.45,10.73,sandy,Pepper,12,2021,17.05,0.2889,0.2421,0.4543,14.77,76.6,2.35,202.0,0.3931,0.68,0.1418,0.18,0.06,0,0.4321,mild
646,2022-08-09,Gabès,33.88,9.79,sandy,Pepper,8,2022,47.14,0.0868,0.082,0.1563,36.12,25.56,4.39,900.5,4.451,2.377,0.083,0.18,0.06,1,0.8225,high
647,2021-07-11,Kairouan,35.67,10.1,clay-loam,Potato,7,2021,34.51,0.1027,0.096,0.1829,29.26,30.1,5.13,895.3,2.8428,2.069,0.23,0.36,0.18,0,0.558,medium
648,2022-11-21,Kairouan,35.67,10.1,clay-loam,Olive,11,2022,25.08,0.0563,0.0542,0.1037,18.11,50.0,0.95,323.5,1.0395,0.949,0.2206,0.36,0.18,1,0.8475,high
649,2023-03-12,Kairouan,35.67,10.1,clay-loam,Wheat,3,2023,22.2,0.3785,0.3021,0.5634,20.33,58.49,5.45,483.2,0.9907,1.232,0.2888,0.36,0.18,0,0.3087,mild
650,2021-07-24,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,7,2021,38.28,0.2191,0.1911,0.3603,35.33,48.09,2.78,690.3,2.9721,2.051,0.1955,0.28,0.1,0,0.3335,mild
651,2022-08-05,Nabeul,36.45,10.73,sandy,Tomato,8,2022,32.62,0.3568,0.2881,0.5381,28.79,41.42,0.5,654.2,2.3181,1.751,0.1096,0.18,0.06,0,0.46,mild
652,2023-04-15,Béja,36.73,9.18,loam,Olive,4,2023,20.31,0.252,0.2156,0.4056,20.66,74.95,4.34,639.5,0.6102,1.429,0.2967,0.32,0.12,0,0.0716,low
653,2021-09-18,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,9,2021,36.35,0.0362,0.0353,0.0677,26.61,33.24,4.19,531.3,2.3258,1.504,0.1211,0.28,0.1,0,0.9677,extreme
654,2022-05-19,Nabeul,36.45,10.73,sandy,Tomato,5,2022,23.8,0.4722,0.3589,0.6657,24.17,60.07,1.47,766.6,1.2038,1.708,0.1457,0.18,0.06,0,0.099,low
655,2023-03-19,Bizerte,37.27,9.87,loam,Tomato,3,2023,21.78,0.1543,0.1398,0.265,18.3,47.88,0.98,466.6,1.0963,1.146,0.1767,0.32,0.12,0,0.5296,medium
656,2022-10-15,Nabeul,36.45,10.73,sandy,Citrus,10,2022,28.43,0.1292,0.1189,0.2259,24.7,59.71,4.66,482.9,1.254,1.373,0.1111,0.18,0.06,0,0.5575,medium
657,2021-10-11,Kairouan,35.67,10.1,clay-loam,Pepper,10,2021,31.83,0.0411,0.04,0.0765,23.1,38.79,5.52,517.3,1.7299,1.367,0.2161,0.36,0.18,0,0.974,extreme
658,2021-10-27,Nabeul,36.45,10.73,sandy,Wheat,10,2021,31.36,0.1174,0.1088,0.2068,26.35,54.82,5.75,489.7,1.5506,1.436,0.0856,0.18,0.06,0,0.6384,medium
659,2021-12-22,Kairouan,35.67,10.1,clay-loam,Citrus,12,2021,9.75,0.4555,0.3492,0.6483,10.9,84.75,1.28,168.0,0.1988,0.547,0.312,0.36,0.18,0,0.0004,low
660,2023-09-01,Béja,36.73,9.18,loam,Olive,9,2023,33.4,0.01,0.0099,0.0191,25.35,35.06,4.06,594.4,2.1004,1.546,0.123,0.32,0.12,0,0.9398,extreme
661,2023-10-07,Béja,36.73,9.18,loam,Wheat,10,2023,34.02,0.0765,0.0728,0.1389,26.21,43.07,2.37,497.9,1.9376,1.443,0.1608,0.32,0.12,0,0.924,extreme
662,2023-09-11,Sfax,34.74,10.76,sandy-loam,Tomato,9,2023,34.77,0.0736,0.0701,0.1338,28.13,50.72,5.44,523.7,1.8767,1.544,0.1272,0.28,0.1,1,0.7187,medium
663,2023-07-14,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,7,2023,33.26,0.1375,0.1259,0.2389,27.99,37.69,1.09,822.3,2.3532,1.929,0.1637,0.28,0.1,0,0.5774,medium
664,2023-08-19,Gafsa,34.43,8.78,sandy,Barley,8,2023,33.39,0.2795,0.2354,0.442,32.76,62.44,4.89,687.6,1.864,1.948,0.1528,0.18,0.06,0,0.1838,low
665,2021-09-04,Kairouan,35.67,10.1,clay-loam,Wheat,9,2021,29.22,0.1839,0.1637,0.3096,26.76,46.18,4.51,551.9,1.8925,1.538,0.2618,0.36,0.18,0,0.3251,mild
666,2022-12-02,Kairouan,35.67,10.1,clay-loam,Tomato,12,2022,16.68,0.0437,0.0424,0.0812,10.84,50.0,2.55,171.2,0.6492,0.551,0.2035,0.36,0.18,1,0.8424,high
667,2022-09-22,Béja,36.73,9.18,loam,Citrus,9,2022,29.92,0.2415,0.2079,0.3914,27.57,55.07,3.78,536.1,1.6564,1.544,0.2494,0.32,0.12,0,0.3401,mild
668,2023-10-03,Kairouan,35.67,10.1,clay-loam,Tomato,10,2023,23.38,0.2859,0.24,0.4505,21.03,54.08,4.96,376.4,1.1441,1.107,0.2883,0.36,0.18,0,0.3416,mild
669,2023-10-08,Gabès,33.88,9.79,sandy,Tomato,10,2023,28.11,0.3259,0.2676,0.5008,27.48,75.07,5.04,497.5,0.9144,1.484,0.1403,0.18,0.06,0,0.1686,low
670,2023-07-26,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,7,2023,31.74,0.3162,0.261,0.4888,32.44,49.76,1.51,759.6,2.4486,2.034,0.261,0.28,0.1,0,0.0272,low
671,2022-03-25,Sfax,34.74,10.76,sandy-loam,Citrus,3,2022,18.17,0.2191,0.1911,0.3603,16.05,59.97,4.3,437.3,0.7299,1.04,0.1959,0.28,0.1,0,0.3787,mild
672,2021-09-28,Kairouan,35.67,10.1,clay-loam,Barley,9,2021,28.24,0.2378,0.2052,0.3864,25.36,56.61,5.21,651.1,1.4043,1.618,0.2835,0.36,0.18,0,0.4037,mild
673,2021-08-05,Gafsa,34.43,8.78,sandy,Pepper,8,2021,39.88,0.01,0.0099,0.0191,29.85,20.2,0.79,721.9,3.3565,1.881,0.0586,0.18,0.06,1,0.8257,high
674,2022-04-19,Nabeul,36.45,10.73,sandy,Potato,4,2022,26.6,0.1566,0.1417,0.2687,22.04,56.47,5.65,458.6,1.1534,1.254,0.0825,0.18,0.06,1,0.628,medium
675,2023-11-27,Nabeul,36.45,10.73,sandy,Barley,11,2023,15.66,0.3588,0.2894,0.5405,15.11,79.56,4.22,288.8,0.3509,0.822,0.1783,0.18,0.06,0,0.1821,low
676,2021-06-14,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,6,2021,28.82,0.3514,0.2845,0.5316,28.75,64.57,1.86,786.8,1.3987,1.919,0.2662,0.28,0.1,0,0.1273,low
677,2022-12-21,Sidi Bouzid,35.04,9.48,sandy-loam,Barley,12,2022,16.6,0.2588,0.2206,0.4147,17.21,78.81,3.62,215.9,0.4161,0.756,0.2144,0.28,0.1,0,0.064,low
678,2023-03-01,Sfax,34.74,10.76,sandy-loam,Pepper,3,2023,22.89,0.2109,0.1848,0.3487,21.42,62.88,4.67,418.1,0.947,1.178,0.2008,0.28,0.1,0,0.2955,mild
679,2021-04-27,Kairouan,35.67,10.1,clay-loam,Wheat,4,2021,20.72,0.6141,0.4355,0.8016,20.22,65.76,4.42,606.8,0.8118,1.376,0.3592,0.36,0.18,0,0.2055,low
680,2023-07-11,Nabeul,36.45,10.73,sandy,Wheat,7,2023,31.18,0.0677,0.0647,0.1236,26.62,29.27,5.37,750.8,2.466,1.788,0.0762,0.18,0.06,1,0.5218,medium
681,2023-09-05,Gabès,33.88,9.79,sandy,Citrus,9,2023,38.89,0.0458,0.0445,0.0851,28.38,27.19,4.71,640.8,2.8144,1.718,0.0657,0.18,0.06,0,0.9397,extreme
682,2023-09-14,Sidi Bouzid,35.04,9.48,sandy-loam,Tomato,9,2023,33.34,0.2466,0.2117,0.3984,30.7,58.43,5.63,604.9,1.8354,1.753,0.188,0.28,0.1,0,0.3781,mild
683,2021-11-06,Kairouan,35.67,10.1,clay-loam,Pepper,11,2021,24.72,0.106,0.0989,0.1883,21.33,62.1,5.84,340.5,0.9616,1.061,0.231,0.36,0.18,1,0.5029,medium
684,2022-09-19,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,9,2022,34.38,0.0904,0.0852,0.1625,27.98,39.39,2.34,487.0,2.2888,1.485,0.1547,0.28,0.1,0,0.6435,medium
685,2022-01-11,Béja,36.73,9.18,loam,Barley,1,2022,13.21,0.1518,0.1378,0.2612,9.56,65.0,4.75,203.2,0.4173,0.573,0.1902,0.32,0.12,0,0.6783,medium
686,2022-05-26,Bizerte,37.27,9.87,loam,Tomato,5,2022,32.14,0.0303,0.0297,0.0568,25.64,32.09,5.04,661.8,2.2343,1.642,0.1374,0.32,0.12,1,0.7615,high
687,2023-08-23,Gabès,33.88,9.79,sandy,Barley,8,2023,39.3,0.0533,0.0514,0.0983,33.4,43.6,4.76,718.8,2.9017,2.017,0.0897,0.18,0.06,1,0.5466,medium
688,2022-10-17,Kairouan,35.67,10.1,clay-loam,Barley,10,2022,26.64,0.2526,0.2161,0.4065,23.49,68.28,3.42,387.7,0.9177,1.195,0.2906,0.36,0.18,0,0.459,mild
689,2021-03-02,Kairouan,35.67,10.1,clay-loam,Wheat,3,2021,22.74,0.0768,0.073,0.1394,15.97,47.73,4.67,379.6,0.9486,0.967,0.204,0.36,0.18,1,0.8949,high
690,2022-06-09,Gabès,33.88,9.79,sandy,Pepper,6,2022,36.59,0.3356,0.2741,0.5126,32.85,57.08,1.74,897.2,2.141,2.229,0.11,0.18,0.06,0,0.4024,mild
691,2022-12-24,Nabeul,36.45,10.73,sandy,Citrus,12,2022,15.13,0.4346,0.3368,0.626,15.08,88.1,4.78,201.9,0.204,0.687,0.1394,0.18,0.06,0,0.1783,low
692,2023-01-21,Nabeul,36.45,10.73,sandy,Potato,1,2023,10.74,0.136,0.1246,0.2365,9.45,78.08,3.78,188.0,0.2594,0.549,0.1082,0.18,0.06,0,0.3317,mild
693,2023-01-28,Bizerte,37.27,9.87,loam,Wheat,1,2023,15.94,0.2229,0.194,0.3657,14.37,68.85,3.44,210.1,0.5101,0.685,0.2496,0.32,0.12,0,0.3269,mild
694,2022-12-03,Nabeul,36.45,10.73,sandy,Tomato,12,2022,16.29,0.2491,0.2135,0.4017,13.84,74.88,4.4,169.4,0.3975,0.605,0.1237,0.18,0.06,0,0.4374,mild
695,2023-10-17,Nabeul,36.45,10.73,sandy,Barley,10,2023,33.09,0.0701,0.067,0.1279,25.73,48.14,4.75,438.9,1.716,1.34,0.0704,0.18,0.06,0,0.8744,high
696,2021-05-05,Sidi Bouzid,35.04,9.48,sandy-loam,Olive,5,2021,28.95,0.1953,0.1727,0.3263,27.09,57.18,3.59,580.2,1.5349,1.589,0.2262,0.28,0.1,0,0.2843,mild
697,2021-09-07,Kairouan,35.67,10.1,clay-loam,Pepper,9,2021,26.93,0.2205,0.1922,0.3624,25.13,46.27,0.99,528.9,1.7153,1.451,0.2741,0.36,0.18,0,0.2656,mild
698,2022-02-27,Kairouan,35.67,10.1,clay-loam,Pepper,2,2022,14.93,0.1068,0.0996,0.1896,11.49,62.61,0.79,341.0,0.507,0.795,0.2258,0.36,0.18,0,0.5658,medium
699,2023-06-27,Béja,36.73,9.18,loam,Pepper,6,2023,31.05,0.3043,0.2528,0.4739,28.82,58.51,1.73,629.9,1.6444,1.719,0.2168,0.32,0.12,0,0.3407,mild
700,2022-07-14,Gafsa,34.43,8.78,sandy,Potato,7,2022,28.16,0.4096,0.3216,0.5986,28.77,52.16,4.27,709.7,1.891,1.823,0.1769,0.18,0.06,0,0.0285,low
701,2022-10-01,Nabeul,36.45,10.73,sandy,Pepper,10,2022,30.03,0.1241,0.1146,0.2178,25.52,54.96,2.89,415.9,1.4715,1.298,0.0958,0.18,0.06,1,0.6296,medium
702,2023-08-26,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,8,2023,32.05,0.1453,0.1324,0.2511,28.59,42.23,4.88,687.6,2.2601,1.788,0.1597,0.28,0.1,0,0.3946,mild
703,2022-07-01,Bizerte,37.27,9.87,loam,Olive,7,2022,35.94,0.2357,0.2036,0.3835,34.11,43.09,0.75,929.3,3.0458,2.325,0.215,0.32,0.12,0,0.2749,mild
704,2023-02-04,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,2,2023,19.79,0.2468,0.2118,0.3986,16.6,76.65,3.42,305.1,0.4412,0.883,0.1708,0.28,0.1,0,0.4743,mild
705,2023-03-04,Gabès,33.88,9.79,sandy,Tomato,3,2023,22.96,0.01,0.0099,0.0191,16.22,44.5,3.34,408.3,1.0235,1.01,0.0661,0.18,0.06,0,0.7885,high
706,2021-08-06,Béja,36.73,9.18,loam,Wheat,8,2021,33.97,0.3669,0.2946,0.5499,33.48,49.83,5.5,744.3,2.5921,2.056,0.3137,0.32,0.12,0,0.1544,low
707,2023-02-13,Kairouan,35.67,10.1,clay-loam,Barley,2,2023,20.37,0.2362,0.2039,0.3841,17.98,73.04,2.54,254.1,0.5559,0.838,0.2945,0.36,0.18,0,0.389,mild
708,2023-12-02,Sfax,34.74,10.76,sandy-loam,Wheat,12,2023,18.21,0.1543,0.1398,0.2651,14.56,65.0,5.21,213.3,0.58,0.694,0.1658,0.28,0.1,0,0.5098,medium
709,2022-06-23,Sfax,34.74,10.76,sandy-loam,Potato,6,2022,26.78,0.2874,0.2411,0.4524,27.02,57.1,4.9,754.5,1.5311,1.809,0.2277,0.28,0.1,0,0.0584,low
710,2023-05-26,Gafsa,34.43,8.78,sandy,Olive,5,2023,30.0,0.0377,0.0368,0.0704,22.03,32.65,4.27,576.3,1.7835,1.405,0.0705,0.18,0.06,0,0.8392,high
711,2023-03-14,Sfax,34.74,10.76,sandy-loam,Citrus,3,2023,16.34,0.1923,0.1703,0.3219,14.01,62.62,5.85,465.1,0.598,1.008,0.1924,0.28,0.1,0,0.3856,mild
712,2021-05-13,Gafsa,34.43,8.78,sandy,Citrus,5,2021,27.46,0.1329,0.122,0.2317,24.83,63.39,0.95,746.9,1.148,1.712,0.114,0.18,0.06,0,0.3434,mild
713,2023-08-21,Sfax,34.74,10.76,sandy-loam,Wheat,8,2023,32.22,0.3201,0.2637,0.4936,30.75,58.58,5.75,696.1,1.8348,1.882,0.2379,0.28,0.1,0,0.2385,low
714,2023-01-13,Kairouan,35.67,10.1,clay-loam,Potato,1,2023,22.14,0.0811,0.0769,0.1468,14.74,50.0,2.44,210.2,0.8387,0.693,0.2175,0.36,0.18,1,0.9306,extreme
715,2021-02-11,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,2,2021,16.26,0.18,0.1606,0.3038,13.96,67.91,5.82,282.5,0.5115,0.784,0.1828,0.28,0.1,0,0.4165,mild
716,2023-06-23,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,6,2023,33.96,0.1331,0.1222,0.232,29.23,48.37,0.52,789.7,2.0962,1.942,0.1622,0.28,0.1,1,0.5002,medium
717,2022-10-23,Béja,36.73,9.18,loam,Pepper,10,2022,18.78,0.4087,0.321,0.5976,19.27,71.17,4.15,528.5,0.6444,1.252,0.3102,0.32,0.12,0,0.0831,low
718,2021-10-19,Kairouan,35.67,10.1,clay-loam,Barley,10,2021,27.46,0.1814,0.1618,0.306,24.65,64.66,3.06,496.8,1.0962,1.39,0.2631,0.36,0.18,0,0.3856,mild
719,2023-05-19,Nabeul,36.45,10.73,sandy,Tomato,5,2023,29.67,0.3084,0.2556,0.479,26.46,60.48,1.49,673.0,1.3653,1.687,0.1021,0.18,0.06,0,0.4467,mild
720,2023-05-06,Kairouan,35.67,10.1,clay-loam,Pepper,5,2023,21.46,0.1656,0.1491,0.2823,19.67,49.1,5.81,594.4,1.1659,1.342,0.2564,0.36,0.18,0,0.331,mild
721,2021-09-09,Nabeul,36.45,10.73,sandy,Barley,9,2021,26.99,0.2287,0.1984,0.3738,24.64,62.87,1.08,613.3,1.1511,1.544,0.1318,0.18,0.06,0,0.388,mild
722,2023-02-06,Nabeul,36.45,10.73,sandy,Olive,2,2023,15.78,0.181,0.1614,0.3054,15.75,83.29,2.16,287.8,0.299,0.836,0.1332,0.18,0.06,0,0.1067,low
723,2022-02-03,Kairouan,35.67,10.1,clay-loam,Barley,2,2022,17.65,0.2005,0.1767,0.3338,16.47,65.23,4.39,277.0,0.6514,0.838,0.2759,0.36,0.18,0,0.2933,mild
724,2022-02-17,Kairouan,35.67,10.1,clay-loam,Wheat,2,2022,14.06,0.2146,0.1876,0.3539,11.65,64.58,3.32,311.5,0.4853,0.764,0.2589,0.36,0.18,0,0.4337,mild
725,2023-04-03,Gabès,33.88,9.79,sandy,Pepper,4,2023,24.6,0.4,0.3156,0.5879,24.75,76.35,1.55,546.8,0.7384,1.462,0.1704,0.18,0.06,0,0.1188,low
726,2021-11-27,Sfax,34.74,10.76,sandy-loam,Olive,11,2021,19.41,0.1907,0.1691,0.3195,16.73,71.91,0.62,278.2,0.5351,0.846,0.2279,0.28,0.1,0,0.4118,mild
727,2021-01-05,Gabès,33.88,9.79,sandy,Potato,1,2021,17.94,0.2139,0.1871,0.3529,16.55,76.24,2.13,200.7,0.4474,0.715,0.1134,0.18,0.06,0,0.2801,mild
728,2021-05-13,Bizerte,37.27,9.87,loam,Barley,5,2021,20.56,0.2944,0.246,0.4614,18.96,58.34,0.92,710.5,0.913,1.44,0.221,0.32,0.12,0,0.3548,mild
729,2022-02-16,Gabès,33.88,9.79,sandy,Potato,2,2022,18.43,0.0993,0.0931,0.1773,14.95,65.0,5.06,338.0,0.5948,0.885,0.0783,0.18,0.06,1,0.5343,medium
730,2022-01-12,Nabeul,36.45,10.73,sandy,Pepper,1,2022,12.95,0.3116,0.2578,0.483,12.71,89.7,5.3,250.7,0.1513,0.71,0.1513,0.18,0.06,0,0.1886,low
731,2022-01-15,Sfax,34.74,10.76,sandy-loam,Potato,1,2022,16.55,0.1055,0.0985,0.1876,12.66,60.89,2.32,238.1,0.573,0.691,0.1492,0.28,0.1,0,0.5786,medium
732,2023-12-11,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,12,2023,15.7,0.5462,0.4002,0.7392,14.88,86.47,4.0,189.4,0.2289,0.661,0.2575,0.28,0.1,0,0.2035,low
733,2023-10-19,Sidi Bouzid,35.04,9.48,sandy-loam,Potato,10,2023,24.01,0.5327,0.3929,0.7262,22.84,78.83,3.73,498.1,0.5888,1.333,0.2413,0.28,0.1,0,0.2266,low
734,2022-02-23,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,2,2022,19.62,0.2649,0.225,0.4229,17.54,66.52,2.67,311.5,0.6714,0.917,0.2125,0.28,0.1,0,0.3666,mild
735,2022-06-07,Gafsa,34.43,8.78,sandy,Potato,6,2022,33.94,0.2998,0.2497,0.4681,32.9,60.68,3.85,674.2,1.9672,1.935,0.1431,0.18,0.06,0,0.1803,low
736,2023-10-10,Sfax,34.74,10.76,sandy-loam,Citrus,10,2023,21.3,0.3213,0.2645,0.4951,20.95,77.02,4.73,440.2,0.5696,1.195,0.2674,0.28,0.1,0,0.1361,low
737,2022-02-27,Sfax,34.74,10.76,sandy-loam,Barley,2,2022,15.03,0.0754,0.0718,0.137,11.66,65.0,1.98,282.4,0.4799,0.727,0.1402,0.28,0.1,1,0.5361,medium
738,2023-09-21,Gafsa,34.43,8.78,sandy,Wheat,9,2023,30.69,0.322,0.2649,0.496,31.6,64.81,3.35,526.3,1.6361,1.665,0.1517,0.18,0.06,0,0.0237,low
739,2023-05-09,Nabeul,36.45,10.73,sandy,Barley,5,2023,32.08,0.01,0.0099,0.0191,24.42,43.08,0.77,704.8,1.7416,1.647,0.0657,0.18,0.06,1,0.9183,extreme
740,2022-01-04,Sfax,34.74,10.76,sandy-loam,Barley,1,2022,18.37,0.214,0.1872,0.3531,17.49,82.96,0.89,242.9,0.3406,0.808,0.2173,0.28,0.1,0,0.2039,low
741,2022-03-11,Kairouan,35.67,10.1,clay-loam,Tomato,3,2022,22.78,0.1866,0.1659,0.3136,18.12,56.32,0.92,406.1,0.9081,1.064,0.2444,0.36,0.18,0,0.6586,medium
742,2022-09-25,Béja,36.73,9.18,loam,Olive,9,2022,26.11,0.4145,0.3246,0.604,25.43,63.46,3.65,655.6,1.1875,1.627,0.3039,0.32,0.12,0,0.1851,low
743,2023-10-07,Béja,36.73,9.18,loam,Potato,10,2023,23.51,0.4822,0.3647,0.676,23.03,70.11,2.26,482.4,0.8414,1.318,0.2593,0.32,0.12,0,0.1821,low
744,2021-10-16,Nabeul,36.45,10.73,sandy,Barley,10,2021,29.54,0.1128,0.1049,0.1995,25.52,57.52,4.91,370.5,1.3882,1.225,0.0984,0.18,0.06,1,0.5279,medium
745,2022-07-23,Gabès,33.88,9.79,sandy,Potato,7,2022,38.97,0.144,0.1313,0.2491,33.17,40.66,2.56,795.8,3.0131,2.113,0.1035,0.18,0.06,0,0.5444,medium
746,2023-11-28,Kairouan,35.67,10.1,clay-loam,Pepper,11,2023,22.28,0.2137,0.187,0.3527,19.0,72.75,4.25,315.8,0.5989,0.961,0.2613,0.36,0.18,0,0.4781,mild
747,2023-04-03,Nabeul,36.45,10.73,sandy,Citrus,4,2023,13.87,0.2653,0.2253,0.4235,14.7,68.44,2.83,521.7,0.5278,1.091,0.1428,0.18,0.06,0,0.0049,low
748,2022-05-22,Sidi Bouzid,35.04,9.48,sandy-loam,Pepper,5,2022,22.88,0.3048,0.2532,0.4745,22.54,73.3,3.04,544.4,0.7295,1.383,0.2341,0.28,0.1,0,0.1807,low
749,2022-06-14,Gafsa,34.43,8.78,sandy,Tomato,6,2022,25.55,0.5226,0.3874,0.7164,26.05,58.66,1.11,755.5,1.3936,1.771,0.1388,0.18,0.06,0,0.078,low
750,2023-03-24,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,3,2023,13.96,0.5124,0.3818,0.7064,13.14,74.29,5.71,439.4,0.3887,0.953,0.2467,0.28,0.1,0,0.2253,low
751,2022-03-05,Sidi Bouzid,35.04,9.48,sandy-loam,Citrus,3,2022,25.11,0.0403,0.0392,0.075,18.19,50.0,0.89,443.8,1.0446,1.114,0.1266,0.28,0.1,0,0.8832,high
752,2021-05-07,Gabès,33.88,9.79,sandy,Tomato,5,2021,30.99,0.284,0.2386,0.4479,29.15,61.58,4.89,591.7,1.5522,1.678,0.1066,0.18,0.06,0,0.2534,mild
753,2023-03-14,Sidi Bouzid,35.04,9.48,sandy-loam,Wheat,3,2023,22.8,0.0328,0.0321,0.0615,16.14,43.4,3.63,399.1,1.0382,0.996,0.1199,0.28,0.1,0,0.861,high
754,2021-08-07,Sfax,34.74,10.76,sandy-loam,Olive,8,2021,32.51,0.3797,0.3028,0.5648,33.52,57.18,1.96,671.1,2.218,1.954,0.2416,0.28,0.1,0,0.0266,low
